PMID,Text
24841795,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. The neurite outgrowth inhibitor, Nogo-A, has been shown to be overexpressed in skeletal muscle in amyotrophic lateral sclerosis (ALS); it is both a potential biomarker and therapeutic target. We performed a double-blind, two-part, dose-escalation study, in subjects with ALS, assessing safety, pharmacokinetics (PK) and functional effects of ozanezumab, a humanized monoclonal antibody against Nogo-A. In Part 1, 40 subjects were randomized (3∶1) to receive single dose intravenous ozanezumab (0.01, 0.1, 1, 5, or 15 mg/kg) or placebo. In Part 2, 36 subjects were randomized (3∶1) to receive two repeat doses of intravenous ozanezumab (0.5, 2.5, or 15 mg/kg) or placebo, approximately 4 weeks apart. The primary endpoints were safety and tolerability (adverse events [AEs], vital signs, electrocardiogram (ECG), and clinical laboratory tests). Secondary endpoints included PK, immunogenicity, functional endpoints (clinical and electrophysiological), and biomarker parameters. Overall, ozanezumab treatment (0.01-15 mg/kg) was well tolerated. The overall incidence of AEs in the repeat dose 2.5 mg/kg and 15 mg/kg ozanezumab groups was higher than in the repeat dose placebo group and repeat dose 0.5 mg/kg ozanezumab group. The majority were considered not related to study drug by the investigators. Six serious AEs were reported in three subjects receiving ozanezumab; none were considered related to study drug. No study drug-related patterns were identified for ECG, laboratory, or vital signs parameters. One subject (repeat dose 15 mg/kg ozanezumab) showed a weak, positive anti-ozanezumab-antibody result. PK results were generally consistent with monoclonal antibody treatments. No apparent treatment effects were observed for functional endpoints or muscle biomarkers. Immunohistochemical staining showed dose-dependent co-localization of ozanezumab with Nogo-A in skeletal muscle. In conclusion, single and repeat dose ozanezumab treatment was well tolerated and demonstrated co-localization at the site of action. These findings support future studies with ozanezumab in ALS. Trial registration: ClinicalTrials.gov NCT00875446 GSK-ClinicalStudyRegister.com GSK ID 111330. Competing Interests: AL, NW, PO, JP, SB, JB, DK, AB, BA and GM-T are employees of and hold stock in GlaxoSmithKline. JW was a full-time employee of GlaxoSmithKline at the time of study and holds shares in the company. He is now an employee of Novartis. GP was a full-time employee of GlaxoSmithKline at the time of study and holds shares in the company. He is now an employee of Hammersmith Medicines Research. VM has previously received a consultancy fee from GlaxoSmithKline. AC has previously acted as a consultant to GlaxoSmithKline at a single-day advisory board meeting. PNL received travel expenses and consultancy fees for his work on the advisory board of this development. JDR has previously received funding from NIH, MDA, Robert Packard Center for ALS research and has acted as a consultant for Psyadon Pharmaceutical, Biogen Pharma and Cytokinetics. MC is on the GlaxoSmithKline scientific advisory board. P-FP, BRB, JBC, SJK, DL, TM, SM, SA-S and KEM have no conflicts of interest to declare. This does not alter the authors' adherence to PLOS ONE policies on sharing data and materials. Figure 1. Subject disposition flow diagram for… Figure 1. Subject disposition flow diagram for Parts 1 and 2. N, total number of… Figure 2. Mean plasma ozanezumab concentration-time profiles… Figure 2. Mean plasma ozanezumab concentration-time profiles following single (A) or two (B) IV infusions… Figure 3. Co-localization of membrane Nogo-A with… Figure 3. Co-localization of membrane Nogo-A with ozanezumab in skeletal muscle of individual subjects. A.… NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
4938133,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. In patients with various types of chronic motor denervation, the numbers of surviving motor units have been compared with the twitch tensions developed by the same muscle (extensor digitorum brevis). It was found that functional compensation in partially denervated muscles was often marked; in most patients abnormally small twitches occurred only when fewer than 10% of motor axons remained. The factors responsible for this compensation are considered. The twitch speeds of partially denervated muscles differed markedly, even among patients with the same disorder; there was evidence to suggest that the twitches of some motor units might become slower than those found in normal muscles. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
31142272,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Background: Nutritional status is an important prognostic factor in Amyotrophic Lateral Sclerosis (ALS). We wished to study the safety, tolerability and efficacy of nutritional counseling with or without an mHealth application to maintain or increase body weight in ALS, compared to standard care. Methods: In this randomized open-label, standard-of-care-controlled, single-center clinical trial, we randomly assigned adults with ALS to one of three nutritional interventions: counseling by their physician or nurse (""standard care""), counseling by a registered dietitian (RD) (""in-person""), or counseling supported by a mHealth app (""mHealth""). Both intervention arms received tailored nutrition recommendations and recorded dietary intake and weight biweekly (mHealth) or monthly (in-person). The primary outcome of weight and secondary and tertiary outcomes of calorie intake, ALSFRS-R, and quality of life (QOL) were recorded at each clinic visit and analyzed in an ITT mixed model analysis. Results: A total of 88 participants were enrolled of whom 78 were included in this analysis. The three arms were well-balanced except for excess males in the mHealth arm and greater weight lost at baseline in the in-person arm. Participants in the mHealth arm increased their calorie intake at month 3 to an average of 94% (95% CI: 85, 103) of recommended calories, compared to 81% (95% CI: 72, 91, p = 0.06 vs. mHealth) in the standard care arm. After 6 months, calorie intake was not different among the three arms. Overall weight was stable across all three groups. QOL scores in the mHealth arm were stable over 3 months (0.3 points, 95% CI: - 1.7, 2.2) compared to worsening in standard care (- 2.1 points, 95% CI: - 4.0, - 0.2, p = 0.09 vs. mHealth), but all scores declined by 6 months. ALSFRS-R total scores declined by an average of - 2.6 points (95% CI: - 5.1, - 0.1) over 6 months in the mHealth arm (p = 0.13 vs. standard care) compared to - 5.8 points (95% CI: - 8.2, - 3.4, p = 0.74 vs. standard care) in the in-person and - 5.2 points (95% CI: - 7.6, - 2.9) in the standard care arm. Conclusions: Nutritional counseling by a registered dietitian (with or without support by an mHealth app) is safe but did not maintain weight significantly better than standard care in ALS patients. Trial registration: https://clinicaltrials.gov/ identifier NCT02418546. Registered April 16, 2015. Keywords: ALS; Amyotrophic lateral sclerosis; Mobile health technology; Neurodegenerative disease; Nutrition; Nutritional counseling; Randomized controlled trial; mHealth. Anne-Marie Wills M.D., M.P.H. has received research funding from the ALS Association, has participated in clinical trials funded by Acorda, Biogen, Bristol-Myers Squibb, Sanofi/Genzyme, Pfizer and received consultant payments from Acorda, Mitsubishi Tanabe Pharma America, and Accordant, a CVS/Caremark disease management company.Jamie Garry MS RD, reports grants from ALS Association, grants from NIH/NCRR, during the conduct of the study.Jane Hubbard MS RD reports grants from ALS Association, grants from NIH/NCRR, during the conduct of the study.Taylor Mezoian BS has nothing to disclose.Christopher T. Breen BA has nothing to disclose.Courtney Ortiz- Miller BA has nothing to disclose.Paige Nalipinski MA SLP has nothing to disclose.Stacey Sullivan MS SLP has nothing to disclose.James Berry MD MPH, has been a consultant for MT Pharma, Denali Therapeutics, Anelixis Therapeutics, held a research fellowship position with Voyager Therapeutics, and been a Site Investigator for projects sponsored by Brainstorm Cell Therapeutics, Neuraltus, Cytokinetics, and Amylyx.Merit Cudkowicz MD MSc. Has received grants from the NINDS, and received consulting funds from Lilly, MT Pharma, Orion, Cytokinetics, Biohaven, Waves and ImmunityPharm.Sabrina Paganoni MD PhD, has received research funding from the ALS Association, the American Academy of Neurology, ALS Finding a Cure, the Salah Foundation, and Amylyx.James Chan MA has nothing to disclose.Eric A. Macklin PhD serves on Data and Safety Monitoring Boards for Acorda Therapeutics and Shire Human Genetic Therapies, received research funds and served on a Steering Committee for Acorda Therapeutics, and consulted for Myolex Inc. and Lavin Consulting.Competing interests. Fig. 1 Consort flow diagram. Consort flow… Fig. 1 Consort flow diagram. Consort flow diagram showing the final disposition of participants in… Fig. 2 Change in weight and calories… Fig. 2 Change in weight and calories consumed by intervention group. a Change in weight… Fig. 3 Change in ALSFRS-R and QOL… Fig. 3 Change in ALSFRS-R and QOL by intervention group. a Change in ALSFRS-R from… NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
20363190,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Background: In a pilot study, lithium treatment slowed progression of amyotrophic lateral sclerosis (ALS). We aimed to confirm or disprove these findings by assessing the safety and efficacy of lithium in combination with riluzole in patients with ALS. Methods: We did a double-blind, placebo-controlled trial with a time-to-event design. Between January and June, 2009, patients with ALS who were taking a stable dose of riluzole for at least 30 days were randomly assigned (1:1) by a centralised computer to receive either lithium or placebo. Patients, caregivers, investigators, and all site study staff with the exception of site pharmacists were masked to treatment assignment. The primary endpoint was the time to an event, defined as a decrease of at least six points on the revised ALS functional rating scale score or death. Interim analyses were planned for when 84 patients had been allocated treatment, 6 months later or after 55 events, and after 100 events. Analysis was by intention to treat. The stopping boundary for futility at the first interim analysis was a p value of at least 0.68. We used a log-rank test to compare the distributions of the time to an event between the lithium and placebo groups. This trial is registered with ClinicalTrials.gov, NCT00818389. Findings: At the first interim analysis, 22 of 40 patients in the lithium group had an event compared with 20 of 44 patients in the placebo group (log rank p=0.51). The hazard ratio of reaching the primary endpoint was 1.13 (95% CI 0.61-2.07). The study was stopped at the first interim analysis because criterion for futility was met (p=0.78). The difference in mean decline in the ALS functional rating scale score between the lithium group and the placebo group was 0.15 (95% CI -0.43 to 0.73, p=0.61). There were no major safety concerns. Falls (p=0.04) and back pain (p=0.05) were more common in the lithium group than in the placebo group. Interpretation: We found no evidence that lithium in combination with riluzole slows progression of ALS more than riluzole alone. The time-to-event endpoint and use of prespecified interim analyses enabled a clear result to be obtained rapidly. This design should be considered for future trials testing the therapeutic efficacy of drugs that are easily accessible to people with ALS. Funding: National Institute of Neurological Disorders and Stroke, ALS Association, and ALS Society of Canada. Copyright 2010 Elsevier Ltd. All rights reserved. Conflicts of interest: SPA, LZ, ES, JM, KEJ, HP, RAC, DS, JS, and MC have no conflicts of interest. Figure 1. Participant flow chart The disposition… Figure 1. Participant flow chart The disposition of subjects in study, including the number screened,… Figure 2. Survival curve for time to… Figure 2. Survival curve for time to failure Kaplan-Meier survival curve of survival to event… Figure 3 Figure 3 Figure 4. Lithium levels Box plots of… Figure 4. Lithium levels Box plots of plasma lithium levels by visit (in weeks). The… NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
16899545,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Objective: To identify factors associated with tolerance and survival after noninvasive positive-pressure ventilation (NIPPV) and to investigate the influence of NIPPV on lung function in patients with ALS. Methods: NIPPV was offered to 71 patients with ALS in accordance with currently published guidelines. Effects of NIPPV on lung function and factors influencing tolerance and survival after NIPPV were studied. Results: Forty-four patients (61.9%; 95% CI: 50.6 to 73.2) tolerated NIPPV (NIPPV use >or=4 h/day) and 27 (38.1%; 95% CI: 26.8 to 49.4) were intolerant (NIPPV use <4 h/day). Patients with mild or moderate bulbar symptoms were more likely to tolerate NIPPV than those with severe impairment (odds ratio = 6.09, 95% CI: 1.18 to 31.52, p = 0.031). After NIPPV introduction, a slower decline in forced vital capacity (FVC) was observed in tolerant vs intolerant patients (p = 0.002). The slope of FVC decline after NIPPV initiation (risk ratio [RR]: 0.78, 95% CI: 0.65 to 0.94, p = 0.01) together with NIPPV tolerance (RR: 0.32, 95% CI: 0.13 to 0.78, p = 0.013) were the only independent predictors of survival in the overall group of patients. In multivariate analysis, body mass index was the most powerful predictor of longer survival after NIPPV in tolerant patients (RR: 0.77, 95% CI: 0.61 to 0.96, p = 0.022). Conclusion: Survival after noninvasive ventilation was independently related to ventilatory use (>or=4 h/day) and to the modifications of forced vital capacity decline after treatment initiation. The severity of bulbar impairment and the nutritional status of the ALS patients at the introduction of ventilation may predict tolerance and survival. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
28139349,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Background: Neurite outgrowth inhibitor A (Nogo-A) is thought to have a role in the pathophysiology of amyotrophic lateral sclerosis (ALS). A monoclonal antibody against Nogo-A showed a positive effect in the SOD1G93A mouse model of ALS, and a humanised form of this antibody (ozanezumab) was well tolerated in a first-in-human trial. Therefore, we aimed to assess the safety and efficacy of ozanezumab in patients with ALS. Methods: This randomised, double-blind, placebo-controlled, phase 2 trial was done in 34 centres in 11 countries. Patients aged 18-80 years with a diagnosis of familial or sporadic ALS were randomly assigned (1:1), centrally according to a computer-generated allocation schedule, to receive ozanezumab (15 mg/kg) or placebo as intravenous infusions over 1 h every 2 weeks for 46 weeks, followed by assessments at week 48 and week 60. Patients and study personnel were masked to treatment assignment. The primary outcome was a joint-rank analysis of function (ALS Functional Rating Scale-Revised) and overall survival, analysed at 48 weeks in all patients who received at least one dose of study drug. This study is registered with ClinicalTrials.gov, number NCT01753076, and with GSK-ClinicalStudyRegister.com, NOG112264, and is completed. Findings: Between Dec 20, 2012, and Nov 1, 2013, we recruited 307 patients, of whom 303 were randomly assigned to receive placebo (n=151) or ozanezumab (n=152). The adjusted mean of the joint-rank score was -14·9 (SE 13·5) for the ozanezumab group and 15·0 (13·6) for the placebo group, with a least squares mean difference of -30·0 (95% CI -67·9 to 7·9; p=0·12). Overall, reported adverse events, serious adverse events, and adverse events leading to permanent discontinuation of study drug or withdrawal from study were similar between the treatment groups, except for dyspepsia (ten [7%] in the ozanezumab group vs four [3%] in the placebo group), depression (11 [7%] vs five [3%]), and diarrhoea (25 [16%] vs 12 [8%]). Respiratory failure was the most common serious adverse event (12 [8%] vs seven [5%]). At week 60, the number of deaths was higher in the ozanezumab group (20 [13%]) than in the placebo group (16 [11%]), mainly as a result of respiratory failure (ten [7%] vs five [3%]). Two deaths were considered related to the study drug (bladder transitional cell carcinoma in the ozanezumab group and cerebrovascular accident in the placebo group). Interpretation: Ozanezumab did not show efficacy compared with placebo in patients with ALS. Therefore, Nogo-A does not seem to be an effective therapeutic target in ALS. Funding: GlaxoSmithKline. Copyright © 2017 Elsevier Ltd. All rights reserved. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
27751553,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Background: Amyotrophic lateral sclerosis (ALS) is a neurodegenerative disorder associated with respiratory muscle weakness and respiratory failure. Non-invasive ventilation alleviates respiratory symptoms and prolongs life, but is a palliative intervention. Slowing the deterioration of diaphragm function before respiratory failure would be desirable. We aimed to assess whether early diaphragm pacing could slow down diaphragm deterioration and would therefore delay the need for non-invasive ventilation. Methods: We did a multicentre, randomised, controlled, triple-blind trial in patients with probable or definite ALS in 12 ALS centres in France. The main inclusion criterion was moderate respiratory involvement (forced vital capacity 60-80% predicted). Other key eligibility criteria were age older than 18 years and bilateral responses of the diaphragm to diagnostic phrenic stimulation. All patients were operated laparoscopically and received phrenic stimulators. Clinicians randomly assigned patients (1:1) to receive either active or sham stimulation with a central web-based randomisation system (computer-generated list). Investigators, patients, and an external outcome allocation committee were masked to treatment. The primary outcome was non-invasive ventilation-free survival, analysed in the intention-to-treat population. Safety outcomes were also assessed in the intention-to-treat population. This trial is registered with ClinicalTrials.gov, number NCT01583088. Findings: Between Sept 27, 2012, and July 8, 2015, 74 participants were randomly assigned to receive either active (n=37) or sham (n=37) stimulation. On July 16, 2015, an unplanned masked analysis was done after another trial showed excess mortality with diaphragm pacing in patients with hypoventilation (DiPALS, ISRCTN 53817913). In view of this finding, we analysed mortality in our study and found excess mortality (death from any cause) in our active stimulation group. We therefore terminated the study on July, 16, 2015. Median non-invasive ventilation-free survival was 6·0 months (95% CI 3·6-8·7) in the active stimulation group versus 8·8 months (4·2-not reached) in the control (sham stimulation) group (hazard ratio 1·96 [95% CI 1·08-3·56], p=0·02). Serious adverse events (mainly capnothorax or pneumothorax, acute respiratory failure, venous thromboembolism, and gastrostomy) were frequent (24 [65%] patients in the active stimulation group vs 22 [59%] patients in the control group). No treatment-related death was reported. Interpretation: Early diaphragm pacing in patients with ALS and incipient respiratory involvement did not delay non-invasive ventilation and was associated with decreased survival. Diaphragm pacing is not indicated at the early stage of the ALS-related respiratory involvement. Funding: Hospital Program for Clinical Research, French Ministry of Health; French Patients' Association for ALS Research (Association pour la Recherche sur la Sclérose Latérale Amyotrophique); and Thierry de Latran Foundation. Copyright © 2016 Elsevier Ltd. All rights reserved. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
25125035,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Our objective was to compare the phase II and phase III (EMPOWER) studies of dexpramipexole in ALS and evaluate potential EMPOWER responder subgroups and biomarkers based on significant inter-study population differences. In a post hoc analysis, we compared the baseline population characteristics of both dexpramipexole studies and analyzed EMPOWER efficacy outcomes and laboratory measures in subgroups defined by significant inter-study differences. Results showed that, compared with phase II, the proportion of El Escorial criteria (EEC) definite participants decreased (p = 0.005), riluzole use increased (p = 0.002), and mean symptom duration increased (p = 0.037) significantly in EMPOWER. Baseline creatinine (p < 0.001) and on-study creatinine change (p < 0.001) correlated significantly with ALSFRS-R in EMPOWER. In the EMPOWER subgroup defined by EEC-definite ALS, riluzole use, and < median symptom duration (15.3 months), dexpramipexole-treated participants had reduced ALSFRS-R slope decline (p = 0.015), decreased mortality (p = 0.011), and reduced creatinine loss (p = 0.003). In conclusion, significant differences existed between the phase II and EMPOWER study populations in ALS clinical trials of dexpramipexole. In a post hoc analysis of EMPOWER subgroups defined by these differences, potential clinical benefits of dexpramipexole were identified in the subgroup of riluzole-treated, short-symptom duration, EEC-definite ALS participants. Creatinine loss correlated with disease progression and was reduced in dexpramipexole-treated participants, suggesting it as a candidate biomarker. Keywords: Clinical trials; biomarker; mitochondria; risk; therapy. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
10202979,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Neuronal loss, synaptic disconnection and neuritic sprouting correlate with dementia in Alzheimer's disease (AD). Nitric oxide (NO) is an important synaptic plasticity molecule generated by nitric oxide synthase (NOS) oxidation of a guanidino nitrogen of L-arginine. Experimentally, the NOS III gene is modulated with neuritic sprouting. In a previous study, NOS III expression was found to be abnormal in cortical neurons, white matter glial cells, and dystrophic neurites in AD and Down syndrome brains. The present study demonstrates the same abnormalities in neuronal and glial NOS III expression with massive proliferation of NOS III-immunoreactive neurites and glial cell processes in other neurodegenerative diseases including: diffuse Lewy body disease, Pick's disease, progressive supranuclear palsy, amyotrophic lateral sclerosis, multiple system atrophy, and Parkinson's disease. However, each disease, including AD, was distinguished by the selective alterations in NOS III expression and sprouting in structures marred by neurodegeneration. Double label immunohistochemical staining studies demonstrated nitrotyrosine and NOS III co-localized in only rare neurons and neuritic sprouts, suggesting that peroxynitrite formation and nitration of growth cone proteins may not be important consequences of NOS III enzyme accumulation. The results suggest that aberrant NOS III expression and NOS III-associated neuritic sprouting in the CNS are major abnormalities common to several important neurodegenerative diseases. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
30814647,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Accurate patient stratification into prognostic categories and targeting Amyotrophic Lateral Sclerosis (ALS)-associated pathways may pave the way for promising trials. We evaluated blood-based prognostic indicators using an array of pathological markers. Plasma samples were collected as part of a large, phase III clinical trial (Mitotarget/TRO19622) at months 1, 6, 12 and 18. The ALSFRS-r score was used as a proxy of disease progression to assess the predictive value of candidate biological indicators. First, established clinical predictors were evaluated in all 512 patients. Subsequently, pathologic markers, such as proxies of neuronal integrity (Neurofilament light chain and phosphorylated heavy chain), DNA oxidation (8-oxo-2'-desoxyguanosine), lipid peroxidation (4-hydroxy-2-nonenal, isoprostane), inflammation (interleukin-6) and iron status (ferritin, hepcidin, transferrin) were assessed in a subset of 109 patients that represented the whole cohort. Markers of neuronal integrity, DNA and lipid oxidation, as well as iron status at baseline are accurate predictors of disability at 18-month follow-up. The composite scores of these markers in association with established clinical predictors enable the accurate forecasting of functional decline. The identified four biomarkers are all closely associated with 'ferroptosis', a recently discovered form of programmed cell death with promising therapeutic targets. The predictive potential of these pathophysiology-based indicators may offer superior patient stratification for future trials, individualised patient care and resource allocation. Trial registration: ClinicalTrials.gov NCT00868166. The authors have no financial disclosures or potential conflicts of interest in relation to this academic study. The indicated authors take responsibility for data collection and analysis. The principal investigator (DD), who had full access to all the study data, takes full responsibility for submitting the final work for publication. Caroline Moreau has received grants from the France Parkinson charity as well as various honoraria from pharmaceutical companies for consultancy and lectures on Parkinson’s disease. Anne Sophie Rolland, Véronique Danel-Brunaud, Jean-Christophe Devedjian, Mary Dutheil, Charlotte Veyrat-Durebex, Alain Duhamel, Maeva Kyheng, Hélène Blasco, Guillaume Garçon, Patrick Gelé, Timothée Lenglet, Patrick Oeckl, Régis Bordet, Vincent Meninger and James Duce have nothing to declare. Philippe Corcia served on the advisory board and received honoraria from Roche for consultancy and grants from the ARSLA charity. Pierre François Pradat has received grants from the ARSLA charity, the Association Française contre les Myopathies-Téléthon (AFM-Téléthon), the Institut pour la Recherche sur la Moelle épinière et l’Encéphale (IRME), the Thierry Latran Fondation and the Target ALS Fondation. Markus Otto received grants from the EU (Fairpark-II), German Ministry of Science and Technology (KNDD-FTLDc), Thierry Latran foundation, ALS foundation, Foundation of the state Baden-Wuerttemberg and the German science foundation. He has served as advisor for Axon, Biogen and given lectures for Lilly, Fujirebio and Teva. Andreas Jeromin is employed by Quanterix, Lexington, Massachusetts, USA Peter Bede is supported by the Health Research Board (HRB – Ireland; HRB EIA-2017–019), the Irish Institute of Clinical Neuroscience IICN − Novartis Ireland Research Grant, and the Iris O’Brien Foundation Ireland. David Devos has received grants from the French Ministry of Health (PHRC), the French Ministry of Research (ANR), the European Commission (H2020), the ARSLA charity and the France Parkinson charity. He served on advisory boards, as a consultant and given lectures on behalf of pharmaceutical companies such as Orkyn, Boston Scientific, Abbvie and ApoPharma. Figure 1 Progression of the specific biomarkers… Figure 1 Progression of the specific biomarkers over 18 months in fast versus slow progressors.… NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
9444487,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. F responses were recorded in 6 cases with SSP and in 22 normal controls. The present study confirmed that frequency, number of phases, F/M amplitude ratio and duration were significantly increased and CV of onset latencies was significantly reduced in cases with SSP. After intravenous injection of TRH (2 mg), all the parameters were altered toward normal sides. It was suggested that the hyperexcitability of motor neuron pool in SSP was stabilized by effects of TRH on injured pyramidal tracts and consequently abnormalities of F responses were improved. The Effect of TRH to correct the abnormal F responses in SSP might be consistent with effects of TRH to reduce spasticity in amyotrophic lateral sclerosis described previously. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
10084721,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Repetitive discharges (RDs) are observed in electromyograms recorded from healthy as well as diseased muscles. We have evaluated the prevalence of RDs in some neuromuscular diseases and analysed the time parameters of recordings displaying RDs as well as shapes of the potentials. In our clinical material, RDs have been observed exclusively in lower motor neuron lesions, never in healthy or in myopathic muscles. The prevalence index of RDs in amyotrophic lateral sclerosis (0.06) was found to be different from that in chronic spinal muscle atrophy (0.004). The types of double potential shape have been categorised. The relationships between the amplitude of the second component and the interspike duration and that between the interspike duration and the jitter were calculated. The amplitude of the second component diminished and jitter of the components increased with the shortening of the interval between components. The authors suggest that in lower motor neuron lesions, the RDs of the motorunit (MU) may be one of the first signs of the MU's dysfunction. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
